Timestamp,Latitude,Longitude,Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),PM2.5 (µg/m³),PM10 (µg/m³),NO2 (ppb),SO2 (ppb),CO (ppm),O3 (ppb),Traffic Density (vehicles/hour),Industrial Emission Index,AQI
2024-01-02 22:00:00,12.927927769022352,77.51964017384005,19.41092914209708,39.785880369097214,2.980162717470191,107.27790666834692,1047.921951022722,25.16222302929917,172.97490662128288,7.5677617668005,11.409397174798736,4.748542702745109,74.27026277212603,4162,33.51223581175511,69.51434267506075
2024-01-02 23:00:00,12.980017005294453,77.45028291275825,15.871402447847956,75.99320222038386,6.566668504560622,151.50016296020914,980.3973439904775,74.42119877772615,147.61848797588314,76.29182216343904,3.2845831053451797,8.864283155673931,17.161752146118978,4487,43.4937535428385,90.14764476054513
2024-01-03 00:00:00,12.98667756983582,77.67714517409223,25.481854670829314,64.92185518671809,8.370161026065363,255.73504823255942,1047.7805923759606,101.92793038579156,180.42066756065776,31.881922075880592,3.749951739132512,9.447684036996955,41.033461145685855,1929,50.952541083486416,110.51752831292208
2024-01-03 01:00:00,12.89621361388138,77.74556219777332,37.30681597847342,84.89667773085066,3.35262913019827,279.61696905993307,983.0214986612087,58.83593323078118,196.73323717861837,40.15008192406643,8.194333091701406,7.708772313526833,57.91006189251876,1885,72.03063317765691,95.75816571059374
2024-01-03 02:00:00,13.09239615694114,77.69297393609183,11.306397335301261,51.8904392260514,6.536617429740823,139.3582252204721,973.1418465588562,38.66831495700127,192.71691390363898,60.16757637633956,2.464219723696134,7.6991182231840645,53.42641893812481,2038,16.594639604501918,85.96052122031733
2024-01-03 03:00:00,13.043783205840278,77.58806198544698,32.97412264092663,88.96289952402753,1.5250522909176367,248.80231175447884,968.3364182901847,84.41889060831474,122.52375385408305,62.99288240252035,21.735585107538917,7.470879387246074,40.39524450788036,873,68.85132059650189,88.37240118140528
2024-01-03 04:00:00,13.084874735391047,77.72113017841973,27.17419683816127,64.54965880284139,9.714348721568777,92.8956606078377,991.1854505273997,9.205565929240164,52.59800061782234,45.00969245959499,4.13695600816091,6.301287453872589,14.09807159217023,2305,10.429293163776038,25.794903775942842
2024-01-03 05:00:00,13.073706837606911,77.57295430193551,22.76347349655451,88.40411737125203,1.0525036129809457,299.52815946390547,973.6806448535027,54.421430362584964,30.20753217012238,94.10040000141365,42.523158189624,2.0359275917596804,69.87325989713246,687,38.91636406877734,51.30283573680838
2024-01-03 06:00:00,12.999474994702771,77.60748022527304,32.3224133231518,31.62363924282692,4.662659401489275,219.53312600665151,1019.6937963827053,81.50058522166204,198.84574964021957,86.54091523660254,35.892016892443976,5.925417408856398,61.803287595877876,2350,62.233810280930115,113.94287425097323
2024-01-03 07:00:00,13.08046855875578,77.5931389302187,38.97473273324897,73.67857934474327,5.599782799570221,279.0671457840822,973.9771735363978,53.69720834878575,68.59414397275606,26.378473085219635,39.398499315981134,0.6602739829043185,44.94659888061914,3986,14.908866080884598,54.28194958457167
2024-01-03 08:00:00,12.87212312551298,77.58428716179967,16.87618633488073,78.99729145756417,8.009576897301958,171.77574683442506,1033.539684499787,55.087556784141526,16.454501258434178,60.946468426894306,31.256525791283977,0.40399786667727067,93.06661357335405,4209,67.11025558145106,44.790932580522345
2024-01-03 09:00:00,12.898995715604785,77.68255723078818,14.309420952163588,33.19039720058925,1.6507209121880018,82.4793425935039,1033.4011258488167,128.00301608239448,84.298758317472,73.49357570362102,33.52998926020773,8.396156829213936,76.82401884811321,1475,95.47873937262072,102.158193512217
2024-01-03 10:00:00,12.861306822227634,77.60803067218085,37.38645235668091,64.73817984097474,4.687675751624178,154.5232007929118,978.5526374048067,140.42880914329885,152.13894969762737,25.609640335278502,6.557091655133738,5.451281474473058,39.658568966147506,3272,95.70532390046213,120.72783654552956
2024-01-03 11:00:00,12.931332582690816,77.54501513660756,30.068592323719113,78.1165376153669,3.3472599106627974,137.33474201219548,1025.3540130486829,124.97193386555551,179.25199743371218,6.75279036024717,3.8502147781389695,0.26223883678895604,10.015448244067203,2888,59.00502894401068,117.63012835002642
2024-01-03 12:00:00,12.94716932242237,77.52744745029754,23.13958064685898,63.662323513384365,3.4641017990867304,119.77795563845729,1035.7545875979454,19.335780261380933,100.73713086191341,97.68243134422111,49.471491497659244,2.7999165822753973,81.03704462091554,1403,52.35918042684576,56.182699329615346
2024-01-03 13:00:00,12.917837257943473,77.46132419509023,27.19778710792849,33.828815424328,7.8984852026198835,76.38254918693221,1009.0132843937147,47.01265443524446,65.86549387332562,96.04309943913029,19.274518720562586,6.861077922928724,46.8119553958879,3521,44.10873791138049,56.174609029355466
2024-01-03 14:00:00,13.057184377287982,77.62495854856492,32.36841715528732,71.60683445389868,0.5518789778024149,273.30017107673024,986.6332410864055,108.1376831702914,157.8967982839107,35.433030727314204,3.512230942693961,9.399635308556585,49.86220428278796,3727,46.14007817678903,107.64990590432441
2024-01-03 15:00:00,12.939188331673398,77.51898842462032,33.190956961171516,33.63581488039852,7.61629459269168,31.086598075401778,994.0967186712679,146.28695527538542,105.7159869732935,27.715908612062403,8.822653611143615,8.456625317230245,60.79848802349721,1041,57.189700258403974,111.11092167261903
2024-01-03 16:00:00,12.920233627421846,77.49444017660491,37.596825424568934,79.04813370098631,8.198785086169508,319.5219347589002,1028.6228865034782,40.130824528161696,26.345622327618717,19.68839534394371,43.83609384890873,4.506730471705618,67.74415676930818,3259,44.04134611457121,35.516951027671674
2024-01-03 17:00:00,12.985674020789562,77.6461489891483,22.805283666868682,32.58205099840166,9.062941316499655,63.00890024319126,979.3317463996814,135.2405194679486,178.67244421251635,70.2788462893361,11.084135154729513,2.927144144305534,62.820804847210916,4094,43.211235585249746,131.94512462675982
2024-01-03 18:00:00,12.88523105624369,77.65436277734646,18.80232730058185,38.24384286062225,6.455377130689593,352.7545146665549,983.4462334376194,112.15717313864488,134.6033388592209,76.75270881731967,23.885061492301997,3.1701851211502623,31.729404906832418,4642,29.544471578390983,106.9155824287774
2024-01-03 19:00:00,13.05054924518851,77.6756464676773,29.189928003695258,46.506455431396105,3.6678256185862916,355.84849731134676,966.0784336257851,147.60030312503216,16.994302523901133,44.93821949748958,33.70623511390832,7.362887743136797,21.900665811174836,3907,68.10142774168418,86.17260931568956
2024-01-03 20:00:00,12.868637660919942,77.60107306890158,22.47183697838591,68.001887535648,4.558729959214271,143.41933484681462,989.9052403013003,18.569894852551442,11.720780418283418,28.066894252287014,48.32752074989025,8.063859448953217,7.664114111220391,2864,87.4355259199553,18.40745272004498
2024-01-03 21:00:00,13.09672173415013,77.71821638156116,27.83795361846934,88.58154597787836,9.712492781730578,355.61558614761464,958.6515132249486,62.23813348799041,26.66709897954996,47.628759361060894,1.6905324422952357,3.718151459049088,6.241330145301929,3401,4.339449995301607,44.27866550334614
2024-01-03 22:00:00,13.043061192324163,77.73090282601947,22.599573953678508,37.069371157196066,8.871274851140596,312.8646662210615,982.1034440989112,74.32667533850257,166.17152443652884,54.054138450023764,24.891548869906796,6.2663095408010125,89.4412613379835,839,96.41961928814071,98.13684935560684
2024-01-03 23:00:00,12.899678920383543,77.69221128193774,14.589873600345236,38.5624601528351,4.9034961364447,29.674899700799617,987.3479380947857,102.45198066046385,101.44846137365226,56.62336789630572,49.80556017650213,7.481588974372059,99.4811670773122,1961,72.71253941044432,94.78720189464889
2024-01-04 00:00:00,12.8513805292809,77.64067804460245,24.08280254976875,52.13222380205882,9.459098567553763,341.0382829063025,975.5479132424132,99.8259452598937,73.70722710808374,47.11990813389767,6.964379133169898,8.472482482279432,38.97618607144418,1625,1.9402766550987018,79.03415983599244
2024-01-04 01:00:00,13.053865357113708,77.54111628607735,30.727534658230983,80.17314826531921,8.31807131636136,15.30517892565392,960.1358119134989,136.42007498356344,57.365748351435826,5.354706098418917,7.0621315426527325,6.445110447096324,25.2371348074045,4360,10.891930077625034,87.57019592455721
2024-01-04 02:00:00,13.026714335961904,77.74488347648607,33.978514230029496,58.03385716504885,9.06035368576805,65.48914574607858,1002.1667242561555,126.60760277530811,106.30301696726758,49.818889495400526,5.2650734669739405,8.656533738580038,42.93862955391835,1810,93.40547484169264,102.586780578419
2024-01-04 03:00:00,13.032251792010246,77.53224085015758,24.799788303896406,49.2966360153493,6.98828372847125,210.45439470480275,1036.5081169755472,13.029036992846049,25.777642715471025,37.990829475219634,25.884357826786072,2.887340691719292,14.808623503515069,3131,67.42563862815535,20.081543325101354
2024-01-04 04:00:00,13.042817586671486,77.51079707659713,14.957136706312028,63.67222993253168,8.647713412888953,29.065384224004895,983.5644745800471,75.54831783643364,127.26428740587389,57.873389766772775,18.07214867589406,7.017910656903044,64.82313672895661,656,6.997819936686225,85.88554838689879
2024-01-04 05:00:00,12.868511162933522,77.58264623413598,22.440631289482948,45.631391846745004,8.971778342676094,58.22199251617281,973.6801571420139,64.02387838176944,82.30020376646995,11.590965588757614,36.096448762606094,4.080358794368779,26.37612036610172,4366,34.41507936745364,60.984725336136854
2024-01-04 06:00:00,12.939616432136068,77.46705217121372,33.588817865250945,54.069594434851254,1.3741575531363783,343.25704336040593,978.5038217690503,149.58596504617933,173.10360623304447,88.52297976856912,28.993536524027835,9.293508582990082,35.15523372913069,1393,88.53434230298679,138.78380088251785
2024-01-04 07:00:00,12.878967264881283,77.74354833940154,22.385778118512185,49.956308953922516,9.669561278276255,358.0876385595389,1036.1887181304237,66.95243816545124,153.34110229755203,88.16689643527857,29.461159808481426,2.265888181070067,86.26764718013895,4648,85.71734394756116,94.0816797649501
2024-01-04 08:00:00,13.065775856468898,77.62653006692493,30.89592380812667,78.24846134487876,3.6693244382586014,287.329155040907,1002.7807589607797,103.97977530038952,13.489573359064366,58.590966115534556,26.041894527594245,7.894870574878663,59.06431149149694,2604,19.87689567839532,66.15116657042208
2024-01-04 09:00:00,13.005824531706889,77.61708562749925,25.216410450342693,85.45534358628005,4.679045341041877,185.475380927293,963.0790351270775,46.24226780441413,41.634632042091525,75.026368750606,49.61118031456697,9.323406852448073,17.80778767421438,1347,42.90392702812159,46.48510878933419
2024-01-04 10:00:00,12.932724506213162,77.64673888396992,17.2366937532819,75.5743315294147,8.023085712331746,324.1083368490031,1020.9221649055462,94.12119860801964,100.06655765067906,46.6008553583833,27.413402913982203,6.856178240729712,14.074712111342794,3078,75.50393041435245,83.81505788631813
2024-01-04 11:00:00,12.865889587571505,77.59910709433316,33.884515240692224,56.345014561799005,6.816514902938728,40.283557518084734,965.436893323345,34.961797849672834,135.14925038036455,61.078485207756444,4.545788323194835,7.911214292168642,67.14762232931031,3214,68.96350982957041,67.71819309234668
2024-01-04 12:00:00,12.927745580428915,77.45961905512837,12.526403622120611,60.26009864979983,8.984069168142545,339.4410729282032,956.0244402942236,92.52296506919373,145.87393042325053,63.67904718277407,16.787537267419125,8.872955270845521,20.45268671304629,3450,10.866152048736156,98.2535775788727
2024-01-04 13:00:00,12.931295830506686,77.63369338665213,25.74670848265452,37.50442163576614,4.305450632379335,126.5590538839556,975.5684876497917,130.88758459525724,165.08621996401905,38.61941548867659,39.25319214838022,3.1643385441008727,23.69629647721342,4013,59.93960089409251,121.97907426698168
2024-01-04 14:00:00,13.032401544584516,77.66485216308693,16.26673102730215,74.81188266807226,4.046237554923506,310.13618084395,966.8090179516765,7.789479759653631,19.351536785416265,96.28285646332255,31.79430462775729,1.3327345819862526,62.169733443764535,3524,3.5041882143037886,24.026688465360042
2024-01-04 15:00:00,13.009389367838804,77.57502471818722,12.01196885624127,65.78854076370264,0.8010440706425369,240.61442615474076,1010.4997474374668,78.16502938320517,13.511808002513026,62.24735114053895,34.51343945827059,9.371356970246971,91.50475200544878,570,36.782282041075995,55.66170177959635
2024-01-04 16:00:00,13.07180318564408,77.67718867162135,25.088018112497465,84.14639976824618,4.8958910783617515,345.6987494600599,998.4566407340042,147.4437405316777,124.09608932808896,99.10049404082494,46.16850524264625,0.47129118404207226,56.43506925861374,387,52.25335607177415,125.99092519341104
2024-01-04 17:00:00,12.968053731290487,77.51810038980153,24.98686467804771,42.036668614509196,7.378672318126533,311.2840612064945,1022.4064550492867,28.09306575500641,147.52711996694637,46.075222973113135,22.74523410194486,4.897633810703433,49.49008519586124,3795,5.255192937869109,66.52395712978873
2024-01-04 18:00:00,12.879898561484575,77.51638297731986,31.207027050271627,75.58356731595673,3.3611978174490527,319.6432128783262,1001.1571050260246,31.59478756708882,159.47226326381693,8.070472920813609,1.9565804703190166,3.292397594950209,86.57418192144789,2646,84.58057013695654,68.8726581743592
2024-01-04 19:00:00,13.028311196805749,77.49842509630628,32.34252079155715,71.08029970315138,4.895901879901493,227.431568203211,991.9005935209387,73.26943955972374,39.58596106868639,33.73151338875069,49.51441017200826,5.590476552381124,32.88347277415306,1105,41.916225731466184,56.003553586650916
2024-01-04 20:00:00,13.040196262154224,77.56159842793674,31.833744660786902,45.95073202858513,2.584278800610141,299.9370711514593,1002.6218690437743,131.29401114740185,194.0598432620269,66.82483455954358,23.274310473616765,9.894251385763138,8.285137562756606,2207,41.15317664087253,132.12541441008202
2024-01-04 21:00:00,12.990319299392374,77.70410361061673,22.28676198750265,70.04271837244951,7.841484155778876,272.5672142740819,993.4486113087778,86.60014336838158,53.59152675698061,91.48263229599675,5.782969625200575,0.5527120491979509,57.98033135211018,1305,11.870010115977735,71.7139579897502
2024-01-04 22:00:00,13.04274179498864,77.69837361864472,28.950693616796876,85.46240283459898,1.0748598327408976,58.184327125399406,953.7086893914039,78.7627534627347,57.562772190657775,63.44060319888719,27.88062107929099,7.719196258394911,17.53007485526512,3780,48.02542766318067,65.2648035051812
2024-01-04 23:00:00,12.973448899091098,77.56484726238905,27.30835727931881,85.10615926002714,7.201139022504734,233.4948808871675,1018.069911299624,17.57977357017007,39.314917498803766,49.817548212473255,29.919955606898885,0.3432017789176368,10.755294234331796,2866,9.589523599721835,27.59987934803502
2024-01-05 00:00:00,12.980683207345498,77.62673562079407,22.64685268350759,73.17759447096847,4.099930111577343,53.34319674725711,1046.2130326214456,144.48797211332874,18.21701418066319,12.670588704670932,28.65233742383621,2.6862738925105054,14.21881549954286,4598,16.01064309076601,81.11970682749939
2024-01-05 01:00:00,12.956885254589636,77.66624489494248,27.916380825579797,32.8843867520436,0.8951626591776476,313.00420387879075,992.2033557036046,55.331810064556386,163.84758371273728,18.75185719982281,48.280978620227984,7.084963107000298,15.481646891063592,3485,83.65575602666279,81.88349714164623
2024-01-05 02:00:00,12.856354781686024,77.52236203238841,38.41743630118788,82.3358602392097,8.607961079271965,23.74192776238865,992.3732983768047,41.51203706139658,11.072272014543024,10.079591066942072,16.6621362036566,2.8207967790529653,67.28771086790844,3330,68.57556321988812,29.28315159533366
2024-01-05 03:00:00,12.876972856748326,77.50044232576843,15.78681231044132,69.4667164202724,5.133357700221069,355.3368012695791,954.5768878637247,64.7028719877425,98.11817376904266,72.5623275675224,2.6911432031315723,6.146329240980632,60.327002193141716,618,60.024391499412715,72.19402815114994
